pickup_dt,pickup_month,borough,pickups,hday,spd,vsb,temp,dewp,slp,pcp 01,pcp 06,pcp 24,sd
2022-04-13 08:00:00,4,Brooklyn,163,N,16.206365443121012,1.5636406213766096,67.04168576503382,15.120638531573196,994.0492280970867,0.0,0.1,0.0,0
2022-04-13 09:00:00,4,Queens,167,N,2.3787529576566624,6.179668374986714,87.65039658012215,46.898443513841364,1001.722805626716,0.0,0.0,0.3,0
2022-04-13 10:00:00,4,Brooklyn,192,Y,3.0281769083489607,7.899228118347667,81.37611173010457,44.62670422413625,993.1562955589899,0.05,0.0,0.0,1
2022-04-13 11:00:00,4,Brooklyn,169,N,7.660590170928019,8.887769768430434,80.46567946393414,25.200411426116048,1031.1149621176207,0.0,0.0,0.0,0
2022-04-13 12:00:00,4,EWR,167,N,17.03522935529163,2.08357255644891,22.17659923514903,32.013870418736715,996.3769601839879,0.0,0.0,0.3,0
2022-04-13 13:00:00,4,Bronx,170,N,19.73318494350268,5.191109046349382,57.07831483686347,23.339010548096272,1015.7465651135096,0.1,0.0,0.3,3
2022-04-13 14:00:00,4,Queens,172,Y,10.922610176094462,7.230397353719421,42.47784864642042,17.29405848443565,1029.412200674136,0.01,0.1,0.0,0
2022-04-13 15:00:00,4,Brooklyn,160,Y,3.156307478542335,9.169936391971245,29.764402983156167,15.699138935265822,1006.8221206650198,0.0,0.0,0.3,0
2022-04-13 16:00:00,4,Queens,173,N,18.05620937817875,6.6770209103948055,64.54970350782732,34.54120423943244,1023.3889916308724,0.1,0.3,0.0,0
2022-04-13 17:00:00,4,Manhattan,156,N,3.245008223370196,3.1470138926884372,67.53826449567123,56.36344879251784,1034.1292255368844,0.0,0.1,0.8,0
2022-04-13 18:00:00,4,Brooklyn,165,N,7.355896746678892,2.2349467122711975,41.54042690474985,56.12146840009921,1009.7059345251027,0.0,0.1,0.3,0
2022-04-13 19:00:00,4,Manhattan,167,N,14.8147576265986,4.677657686330089,61.97046657016051,69.50796068210857,992.0870713937534,0.0,0.1,0.3,0
2022-04-13 20:00:00,4,Brooklyn,175,N,1.1932816128168633,2.5340765854624903,80.00236286232752,67.9863351948532,1016.4170266362399,0.0,0.3,0.0,0
2022-04-13 21:00:00,4,Brooklyn,173,Y,9.695081626912573,7.3170175758557825,71.80363435832035,39.75775874579487,1026.4546499535843,0.0,0.0,0.3,0
2022-04-13 22:00:00,4,Manhattan,170,N,8.145131692473909,5.743806426957342,38.52807027599974,10.654047292447864,995.6715273109678,0.0,0.0,0.3,0
2022-04-13 23:00:00,4,EWR,177,Y,18.907424503919195,3.2044873405809176,94.88051830572026,15.473018637934647,1013.2035232008196,0.0,0.0,0.0,0
2022-04-14 00:00:00,4,Staten Island,159,N,10.923297464895803,6.565641965853175,84.86848704578259,63.52584740044152,1024.2676323489013,0.0,0.1,1.5,0
2022-04-14 01:00:00,4,Queens,172,N,17.75273736597059,1.851190711779572,76.24481978890704,34.78414116683108,1024.4643169805643,0.0,0.0,0.0,1
2022-04-14 02:00:00,4,Brooklyn,163,N,1.7743402320541213,6.672170233246183,93.7077195106003,56.699611068117605,1023.2690385917764,0.0,0.0,0.0,0
2022-04-14 03:00:00,4,Bronx,171,N,11.155423813935105,7.008611623455738,82.15471649732038,44.72387408329091,1024.2775562432203,0.01,0.1,0.0,0
2022-04-14 04:00:00,4,Manhattan,177,Y,13.838489510215279,1.1518357727902313,76.52360613364763,49.96464484404241,1013.3869994115645,0.0,0.0,0.0,0
2022-04-14 05:00:00,4,Bronx,183,Y,3.0215618143965006,7.038686965305643,82.89949776644352,65.92229276879382,1026.8696130234564,0.0,0.0,0.0,0
2022-04-14 06:00:00,4,Manhattan,175,N,16.96531974911017,3.9052939817906775,23.12558797305506,33.35402959054271,1016.8985889717015,0.01,0.0,0.0,0
2022-04-14 07:00:00,4,Bronx,195,N,17.582793902878663,1.4261231415017845,61.3117241841044,29.38057700235996,1032.8975804309932,0.0,0.0,0.0,0
2022-04-14 08:00:00,4,Manhattan,159,Y,13.557237180820746,4.828654597639018,39.65393265401205,23.79588530230012,1003.1856702469942,0.0,0.0,1.5,0
2022-04-14 09:00:00,4,Bronx,175,N,10.406112452388246,4.229210494583834,53.72460421441311,56.530283310759046,1027.669671268278,0.0,0.0,0.0,1
2022-04-14 10:00:00,4,Staten Island,179,N,13.881888652616494,7.321887796004498,84.75629557999889,16.601026153448235,1017.5495963785424,0.01,0.0,1.5,0
2022-04-14 11:00:00,4,Manhattan,165,N,5.703588707598952,7.247074935374302,40.55629075572409,67.15782512580424,1024.271830395697,0.0,0.1,0.3,0
2022-04-14 12:00:00,4,Brooklyn,177,N,2.214196850870387,4.900363299614742,22.501610070014806,68.83355631330798,1009.3825272816184,0.0,0.1,0.0,0
2022-04-14 13:00:00,4,EWR,171,N,11.041007204220234,6.9138696778077815,19.721178522556613,29.47697365462348,1021.991131244813,0.0,0.0,0.3,1
2022-04-14 14:00:00,4,Brooklyn,176,N,9.650681780158028,8.701044483673163,40.11581204201696,64.50313171084892,1024.6945995188719,0.0,0.3,0.0,0
2022-04-14 15:00:00,4,Bronx,188,N,8.529708120761363,1.5187416027390794,35.21494382001026,18.397540737982496,1020.1605820379929,0.0,0.0,0.8,0
2022-04-14 16:00:00,4,Brooklyn,173,Y,3.780063369978439,2.3473603700538663,16.203204438180983,52.83968462249379,1018.4455611076422,0.1,0.0,0.0,0
2022-04-14 17:00:00,4,Manhattan,171,N,3.8053835302159356,5.207956209419708,42.36296008930147,34.88030090045217,1028.1976703065977,0.1,0.0,0.3,0
2022-04-14 18:00:00,4,Manhattan,190,Y,19.704921897725683,8.57300926182715,61.62864688376109,57.55150212736988,1032.2589126249893,0.0,0.3,0.3,0
2022-04-14 19:00:00,4,Manhattan,184,N,18.540648275978473,5.556658016566329,51.060517984341644,66.96472390756668,1030.3748831232708,0.01,0.1,0.0,0
2022-04-14 20:00:00,4,Queens,188,N,5.06083876806705,2.6457634056511785,17.370373680541988,40.61439862141113,993.7261872307208,0.0,0.0,0.0,0
2022-04-14 21:00:00,4,Brooklyn,192,N,1.1987099465913453,9.524868405168714,27.675216023626234,31.30225446585349,1015.6045032072509,0.05,0.1,0.0,0
2022-04-14 22:00:00,4,Brooklyn,185,Y,6.493196243053891,3.016384824433577,45.53473436750948,10.09306818277792,994.8603875443571,0.0,0.1,0.0,0
2022-04-14 23:00:00,4,Brooklyn,209,Y,16.903563154600317,8.452967200417138,80.18784859317479,49.0077474244141,1019.2679662978895,0.0,0.6,0.0,0
2022-04-15 00:00:00,4,Brooklyn,159,Y,4.468203100018613,9.994005466166493,57.6586070331532,23.437408777963782,997.8910299393943,0.0,0.0,1.5,0
2022-04-15 01:00:00,4,Bronx,186,Y,19.681805281175603,6.494329904775189,60.297613197579494,49.57489880343073,1019.3995671582993,0.01,0.3,0.0,0
2022-04-15 02:00:00,4,EWR,190,N,4.073571257494035,2.7390807035877613,53.01006023170459,22.91474135430633,1030.5804972995502,0.01,0.0,0.3,0
2022-04-15 03:00:00,4,Brooklyn,186,Y,11.160247545479065,5.48982164524202,85.4401077662349,53.79524216918357,1010.6517260179716,0.05,0.0,0.3,1
2022-04-15 04:00:00,4,Bronx,182,Y,19.84553928062825,7.1143336959068915,76.94814329611583,59.5684042321159,1033.1160197434651,0.0,0.0,0.0,0
2022-04-15 05:00:00,4,Queens,185,N,2.601980399962811,2.247177647362727,74.95774126637826,21.55600492321852,1014.3937807190432,0.0,0.0,0.0,0
2022-04-15 06:00:00,4,Brooklyn,189,Y,3.951589447838011,9.790438329185388,92.83017279853124,65.39381361026943,1020.5304371857369,0.0,0.3,0.0,0
2022-04-15 07:00:00,4,Staten Island,172,Y,11.809331717871656,9.615766110366677,16.645382250990526,34.22138647203543,1031.4315585707802,0.0,0.0,0.0,0
2022-04-15 08:00:00,4,Manhattan,166,N,15.787352699141042,5.553488306691158,60.759874963426924,11.791015875483689,1020.8081500415623,0.0,0.0,0.3,0
2022-04-15 09:00:00,4,Manhattan,198,Y,14.045850235331097,8.343788941258744,30.743134865247008,55.72102712042591,997.715158927837,0.01,0.1,0.8,1
2022-04-15 10:00:00,4,Bronx,160,Y,11.78304649176302,9.914248800778857,94.46499962728781,9.535509996515831,993.4055854553201,0.01,0.0,0.0,0
2022-04-15 11:00:00,4,Brooklyn,179,N,8.609859954459942,7.018522872371915,36.679455318007676,66.0688669328029,1005.5430782654704,0.0,0.0,0.0,0
2022-04-15 12:00:00,4,Bronx,176,N,15.725897277040978,6.289467853763442,24.42163130077728,66.35287418191672,1010.6317449095144,0.0,0.1,0.8,0
2022-04-15 13:00:00,4,Bronx,181,Y,2.8120416960296235,6.475861883249089,17.780707968768805,45.91529657378707,999.1498773997561,0.0,0.0,0.0,0
2022-04-15 14:00:00,4,Manhattan,179,Y,4.900502118939054,5.794789990715842,66.9262743369979,62.632529958031625,998.834449269635,0.0,0.0,0.0,0
2022-04-15 15:00:00,4,Bronx,173,N,15.78601832927731,9.144130226777348,16.89435094262106,22.340521540005973,1006.6915820576359,0.0,0.1,0.0,0
2022-04-15 16:00:00,4,Brooklyn,172,Y,5.623923478817014,2.246623674685024,17.922468468902135,19.517013159642303,1031.479361874027,0.0,0.3,0.0,0
2022-04-15 17:00:00,4,Brooklyn,160,N,2.764433600805456,5.331988976202514,36.76149923213937,10.830698788800657,1014.6847489401704,0.0,0.0,0.3,0
2022-04-15 18:00:00,4,Queens,193,Y,16.859297777333417,1.1358327433079363,72.67125224191963,14.358859757488695,1001.3145507026102,0.0,0.0,0.0,1
2022-04-15 19:00:00,4,Staten Island,181,N,15.374706228391135,9.017892418585042,66.5477948818971,51.35601063877605,1019.9457993466402,0.1,0.0,0.3,0
2022-04-15 20:00:00,4,Manhattan,173,N,12.777458861744734,3.815924578475881,41.72309996688077,23.438625334455832,1002.120610326251,0.0,0.0,0.3,0
2022-04-15 21:00:00,4,Brooklyn,174,N,13.117800286051533,5.255950092342159,35.818306902017994,68.56660223521828,997.0412393461638,0.01,0.0,0.0,0
2022-04-15 22:00:00,4,Queens,192,Y,13.275266642393744,6.749095076528709,85.50232849639212,41.594157318470295,993.8372590420871,0.01,0.0,0.0,0
2022-04-15 23:00:00,4,Queens,192,N,14.611954073009343,2.0949073200821493,49.45746883685673,20.32479157720051,1019.9875244664829,0.01,0.1,0.3,0
2022-04-16 00:00:00,4,Queens,181,N,6.302156141552482,7.7695860754025565,28.099504675147955,41.39078129339452,1019.0943710562202,0.0,0.0,0.3,1
2022-04-16 01:00:00,4,Manhattan,165,N,17.307886058354335,5.568369770563174,40.840840462599886,26.14585052246884,1023.543058099823,0.05,0.0,0.0,0
2022-04-16 02:00:00,4,Manhattan,186,N,5.193037923903692,1.5983281593665564,42.486685113585246,41.818888857451476,992.8001288925509,0.0,0.0,0.3,0
2022-04-16 03:00:00,4,Manhattan,180,Y,8.27434577093928,2.3681353358391175,56.9040832600966,49.472480825673124,1012.5746316879719,0.0,0.0,1.5,0
2022-04-16 04:00:00,4,Bronx,179,N,10.208668192672157,6.339127705852586,65.61201007627223,61.34380141887294,992.4878260258965,0.0,0.0,1.5,1
2022-04-16 05:00:00,4,Manhattan,190,Y,16.12455935316904,4.888202656792877,55.383013179003925,14.247819132646002,997.694209657184,0.0,0.0,0.8,0
2022-04-16 06:00:00,4,Manhattan,176,N,8.663828280837404,9.182088662101794,26.844288302205364,32.646011162485536,1015.9275669678732,0.1,0.0,0.0,0
2022-04-16 07:00:00,4,Staten Island,200,N,10.15862884357713,6.986151088060065,71.21221515900729,49.08781188970486,1030.5679009641326,0.0,0.0,0.0,0
2022-04-16 08:00:00,4,Manhattan,180,Y,17.045443933041305,6.355139160480442,20.524676841498646,10.030122525267801,999.2142188753779,0.0,0.0,0.0,0
2022-04-16 09:00:00,4,EWR,171,N,19.994622834628718,7.516580560792489,59.66581580086046,65.10000598377405,1034.5139215640486,0.0,0.3,0.0,1
2022-04-16 10:00:00,4,Queens,156,Y,15.864156609393161,5.6253957399618155,47.7497917792911,38.95071104536409,1020.9645258854013,0.0,0.3,0.8,0
2022-04-16 11:00:00,4,Bronx,200,N,6.033777626965122,5.328147731320062,30.44321856628006,22.024724368458283,1029.258071854446,0.01,0.0,1.5,0
2022-04-16 12:00:00,4,Manhattan,168,N,2.197783271148759,9.808082707342766,73.26443879226088,33.68964232019718,1020.7185254789855,0.0,0.1,0.0,0
2022-04-16 13:00:00,4,Manhattan,204,N,13.898681721004092,9.093099320689713,44.40021667567243,61.180492395194015,1026.4186798268452,0.0,0.0,0.0,1
2022-04-16 14:00:00,4,Queens,177,N,13.73752268465405,2.608489751133477,54.02365008163354,39.51545686441018,995.4028436686191,0.0,0.6,0.3,0
2022-04-16 15:00:00,4,Bronx,181,N,9.778483359176507,2.8335435777652913,70.99990789251234,38.57446684642994,1017.6695530315582,0.0,0.0,0.8,0
2022-04-16 16:00:00,4,Queens,178,N,14.492291812417273,3.38100468274685,81.42947951037922,39.02295837055885,1005.5895812927325,0.01,0.3,0.0,0
2022-04-16 17:00:00,4,Manhattan,171,N,1.2608400034196188,7.572613987776748,28.331464908126172,31.696222377716126,1011.2554458775021,0.0,0.0,0.0,0
2022-04-16 18:00:00,4,Queens,179,N,19.887326375425133,9.422983747176199,46.4900883305237,45.05766695702439,1030.5550513193991,0.05,0.0,0.0,3
2022-04-16 19:00:00,4,Queens,158,Y,9.683853863039943,2.1281917974441975,21.300376545301283,43.67921650724025,1009.3298965549299,0.0,0.1,0.3,3
2022-04-16 20:00:00,4,Queens,179,N,11.34198517627862,9.955362594914366,20.258191873251327,25.073909813763137,1016.9499294878821,0.0,0.0,0.8,1
2022-04-16 21:00:00,4,Queens,194,N,10.650963328862407,3.9174196104818533,57.877051646235536,24.438409438528797,1028.3533608691432,0.0,0.0,0.0,0
2022-04-16 22:00:00,4,Bronx,191,Y,10.892756030196821,4.096421469915785,62.51619119120821,52.55805391653738,999.7219652504901,0.0,0.0,0.0,0
2022-04-16 23:00:00,4,Queens,188,Y,15.64914255817769,5.799714777735521,28.085847923609293,15.990368761080092,1020.2662342853725,0.01,0.0,0.0,0
2022-04-17 00:00:00,4,Manhattan,200,N,1.4297821933684474,1.8694820647797648,27.067658410600526,56.35492030883104,1004.676820149436,0.0,0.0,0.3,0
2022-04-17 01:00:00,4,Brooklyn,154,N,18.41236632547846,9.308955191870147,67.63357142841926,35.78996690983389,1006.3400523333466,0.0,0.0,0.0,0
2022-04-17 02:00:00,4,Manhattan,175,N,6.866202954502945,1.1745967329233675,81.7556176231684,53.79417793631062,992.1395702880066,0.05,0.0,0.0,0
2022-04-17 03:00:00,4,Brooklyn,165,N,12.501505870728664,1.0635852781991817,93.98176613149394,59.07219960038032,1008.1695443321686,0.0,0.0,0.3,0
2022-04-17 04:00:00,4,Brooklyn,177,Y,1.1565718617241982,9.734625155223178,37.71314460673792,67.84099608771771,1028.3363207884674,0.01,0.1,0.0,0
2022-04-17 05:00:00,4,Manhattan,206,Y,9.773150663863909,4.616781358496693,88.11496951703236,40.31460814934795,1005.0476757528719,0.0,0.0,0.0,1
2022-04-17 06:00:00,4,Manhattan,186,N,16.29816778783087,3.230645605997643,73.68595446849302,10.54408234587718,1033.7721662520983,0.0,0.0,0.0,0
2022-04-17 07:00:00,4,Manhattan,188,Y,6.267027442543469,3.4865524956807192,17.204246469587375,55.308589098937084,1008.1140457545488,0.0,0.1,0.3,0
2022-04-17 08:00:00,4,Bronx,183,N,7.1905877599826855,5.442431038697332,38.362035801582635,53.1980394239586,1001.1302427498888,0.0,0.0,0.0,0
2022-04-17 09:00:00,4,Staten Island,174,Y,12.884880085398887,9.052929350242376,50.679822131050955,12.773045313481735,1034.7524561637397,0.05,0.0,0.3,3
2022-04-17 10:00:00,4,Manhattan,208,Y,1.3857101935490057,7.722236256369204,42.185892989358166,29.257517373478848,1025.8615713593115,0.05,0.3,0.0,0
2022-04-17 11:00:00,4,Staten Island,177,Y,7.671191283113188,2.5590349648990447,87.41155689167408,54.078235769558134,992.2365915585785,0.1,0.3,0.0,0
2022-04-17 12:00:00,4,Brooklyn,199,Y,15.629799513490463,4.079602921490011,88.98436051839954,60.39018045327743,1027.9539918832781,0.0,0.0,0.0,0
2022-04-17 13:00:00,4,Manhattan,176,Y,13.382272969108762,4.818349801614623,42.395604482518046,68.30498103835339,1005.7151903764407,0.0,0.0,0.8,0
2022-04-17 14:00:00,4,Manhattan,178,N,10.90397721317176,9.90177009868807,46.93031017229511,46.33035550342284,1004.0601181847154,0.0,0.0,0.0,0
2022-04-17 15:00:00,4,Brooklyn,163,Y,11.711104153000228,8.010882701496177,77.15158136865521,9.557577343632982,1008.5935576013328,0.05,0.6,0.0,0
2022-04-17 16:00:00,4,Bronx,149,N,5.098018408984624,5.410657249980983,27.66044674671681,11.852189213774778,992.7511200416144,0.0,0.1,0.0,0
2022-04-17 17:00:00,4,Queens,165,N,18.944253305515993,3.227421397388497,24.983272411822046,69.97247776598797,1006.3433190054897,0.0,0.0,1.5,6
2022-04-17 18:00:00,4,Manhattan,157,N,19.92848320912402,2.4053244963412164,74.53949840874557,67.3551209882641,1021.0487605870724,0.0,0.6,0.0,0
2022-04-17 19:00:00,4,Manhattan,188,Y,3.263951973428405,2.5405109840505022,57.12916285115863,62.79180996933037,999.5159516201924,0.0,0.1,0.0,0
2022-04-17 20:00:00,4,Brooklyn,158,N,1.5187979382550387,3.9977257666528967,29.670513174392674,28.72271849501986,1025.909203291602,0.01,0.3,0.3,0
2022-04-17 21:00:00,4,Manhattan,168,N,3.470310005177557,5.748619768116776,83.7923238864459,43.68970740963159,1027.1876041640608,0.0,0.1,0.8,0
2022-04-17 22:00:00,4,Manhattan,185,Y,6.310768217705689,2.5349971032261776,48.3542944386012,24.55807265797871,1001.638227848134,0.0,0.0,0.3,0
2022-04-17 23:00:00,4,Manhattan,171,N,14.220604533346435,7.615407278140505,64.32701205832343,60.77456421689518,1011.3973409689874,0.05,0.0,0.0,0
2022-04-18 00:00:00,4,Bronx,171,Y,10.734373489618083,9.419730223407814,93.7224128890463,29.040470199473813,1008.2464453991644,0.0,0.0,0.0,0
2022-04-18 01:00:00,4,Staten Island,183,N,1.1154357866293951,5.746126747145075,90.85056024151886,46.99735423860423,1032.2909748492284,0.0,0.0,0.3,0
2022-04-18 02:00:00,4,Brooklyn,183,N,10.057092761639668,4.288239998997161,23.747064909986022,48.61299220704603,1027.4182290844524,0.1,0.0,0.3,0
2022-04-18 03:00:00,4,Staten Island,182,N,11.919293259920703,7.2906600146223886,74.8658799868322,50.80326413843224,1023.9336036619262,0.0,0.0,0.0,0
2022-04-18 04:00:00,4,Manhattan,178,Y,2.67090108015853,7.214993036615644,76.53989248158649,35.71936516988387,1021.9163696798296,0.05,0.1,1.5,0
2022-04-18 05:00:00,4,Brooklyn,173,N,1.7213962887997813,8.345487091399743,81.68374334434408,42.60469523712913,990.5297050784683,0.0,0.0,0.0,0
2022-04-18 06:00:00,4,Manhattan,180,Y,8.38934938582055,9.397853419664095,87.92686507231875,7.980435379248407,1008.7987228463759,0.01,0.0,0.8,0
2022-04-18 07:00:00,4,Queens,186,N,15.503728655364677,4.077438344637221,77.91136896328885,12.637248170477442,1033.337105861804,0.01,0.0,0.0,0
2022-04-18 08:00:00,4,EWR,197,N,3.3051046605790546,2.1705538099567097,55.376906120916864,42.06488445193586,1000.3646739715165,0.1,0.0,0.3,1
2022-04-18 09:00:00,4,Queens,190,N,2.5751813241147103,9.15059346522483,53.709024832263864,67.2682627988884,996.7792784536624,0.01,0.1,0.0,0
2022-04-18 10:00:00,4,Manhattan,191,N,16.794288697116553,2.6510535815364555,76.57982859184591,69.47888622121093,1032.5642653293585,0.0,0.0,0.0,0
2022-04-18 11:00:00,4,Queens,190,N,5.125260555577036,4.187641241483686,59.78076083990633,7.238918681472226,1007.6170048117207,0.0,0.0,0.0,0
2022-04-18 12:00:00,4,Manhattan,199,N,2.380156634362516,4.794963600979713,18.33092007597349,8.488286596352864,1005.5007664249638,0.05,0.3,0.3,0
2022-04-18 13:00:00,4,Bronx,197,N,18.126979886972492,8.73791435690835,29.08827698896511,64.72062544134346,1021.1152953479481,0.0,0.0,0.3,0
2022-04-18 14:00:00,4,Brooklyn,160,N,7.670509738641753,6.258665909296178,24.943752361179286,52.15069568589926,1018.3172692154235,0.0,0.1,0.0,0
2022-04-18 15:00:00,4,Brooklyn,186,N,8.350694890044556,6.380528801493907,24.041464986033716,9.492894588311774,991.876757770707,0.0,0.0,0.0,0
2022-04-18 16:00:00,4,Brooklyn,179,N,19.366857020444623,7.934510550141476,47.52131430184055,8.342168315529673,1006.5871223875325,0.0,0.0,0.0,0
2022-04-18 17:00:00,4,Queens,184,Y,14.101559025120318,9.9837441722164,25.120602869437548,12.022908366834379,1002.1938141526869,0.1,0.0,0.0,1
2022-04-18 18:00:00,4,Manhattan,190,N,18.226651297903874,9.679637115557997,50.12119999719734,36.2321752365683,1030.722532680785,0.0,0.0,0.0,0
2022-04-18 19:00:00,4,Queens,194,Y,6.080863792516283,2.175778082756684,88.57967318812814,46.3890294628524,991.4460262029654,0.01,0.1,0.3,0
2022-04-18 20:00:00,4,Manhattan,181,N,12.127494786079529,9.860945766862837,47.76531938304507,35.798276986030594,1020.3244183246524,0.0,0.1,0.0,0
2022-04-18 21:00:00,4,Queens,187,N,9.304745798283268,7.519307368002648,54.85867962116881,22.705723871583267,1022.7578298895125,0.0,0.0,0.0,1
2022-04-18 22:00:00,4,Bronx,185,N,19.980756860885656,6.7263231363561875,21.844395587433763,19.16972355712246,995.1992703734942,0.05,0.0,0.0,0
2022-04-18 23:00:00,4,Bronx,177,N,9.704806053085036,4.56859395666225,87.21395526185181,27.080261787215534,1009.759079580925,0.0,0.0,0.3,1
2022-04-19 00:00:00,4,Brooklyn,195,Y,13.747125864180745,9.929494504825076,79.4571852840008,15.297980344466788,992.0393344905946,0.0,0.0,0.8,0
2022-04-19 01:00:00,4,Brooklyn,161,N,4.030770500785861,3.83969107212404,51.164430554463294,9.340945167966943,1012.722406805334,0.0,0.6,0.3,0
2022-04-19 02:00:00,4,Manhattan,135,Y,2.808869345360072,9.534700554328717,56.858892168900894,5.64128709500539,1002.3260731854102,0.0,0.0,0.0,0
2022-04-19 03:00:00,4,Queens,168,Y,1.9782880803344072,4.203441202214729,89.54710079130334,9.235435325520303,1034.587031051863,0.0,0.0,0.8,0
2022-04-19 04:00:00,4,Manhattan,201,N,11.447611814690584,2.2780567327030377,48.933343677641226,43.835762702662755,1024.2222059170563,0.0,0.0,0.0,0
2022-04-19 05:00:00,4,Brooklyn,182,Y,17.473863988697897,6.665307251201463,24.75103959852077,29.087568960881374,1018.4236532146219,0.0,0.1,0.3,0
2022-04-19 06:00:00,4,Manhattan,152,Y,17.475919829332057,8.910201492323054,62.34805843033297,10.638092074388867,1033.4943048554903,0.0,0.0,0.0,0
2022-04-19 07:00:00,4,Manhattan,188,N,1.3886708458928543,9.529174918264086,41.46243827846732,38.36951135064043,1017.1757789947193,0.0,0.0,0.0,0
2022-04-19 08:00:00,4,Queens,196,Y,15.887882671670354,8.372812016544724,42.31582204590502,41.31519587727106,1034.2498811058263,0.0,0.0,0.0,0
2022-04-19 09:00:00,4,Manhattan,161,Y,17.60017236977799,4.574747946514036,87.88363377612464,36.494999449284016,1015.1103013301746,0.0,0.0,0.0,0
2022-04-19 10:00:00,4,Queens,151,N,16.145554638284924,7.97627607793949,68.47564173649417,15.532803196903618,1031.541023172203,0.0,0.0,1.5,0
2022-04-19 11:00:00,4,Manhattan,151,N,0.4866524682891371,1.1979745928143157,72.34595190716834,62.923210846205706,1010.3959591762101,0.05,0.1,0.8,0
2022-04-19 12:00:00,4,Manhattan,177,Y,14.113067336737291,2.653404783668294,72.12964234992565,23.5247607593,1009.3884403650709,0.0,0.0,0.0,0
2022-04-19 13:00:00,4,Brooklyn,185,N,7.424590754812039,6.160788639274316,65.11363370328102,57.32127940033557,1005.2872897244044,0.0,0.0,0.3,0
2022-04-19 14:00:00,4,Manhattan,193,N,14.556600425314628,3.5555420512584752,91.88447192056906,48.410163856593634,1017.1909464146974,0.0,0.0,0.0,0
2022-04-19 15:00:00,4,Manhattan,170,N,9.177465528657953,7.061056933605153,34.23519173882228,34.307135952804074,1015.0624852331368,0.0,0.0,0.8,0
2022-04-19 16:00:00,4,Queens,176,N,13.39893250238348,7.193548379624092,51.91194666745532,21.61169982591789,991.3723082046937,0.0,0.0,0.0,0
2022-04-19 17:00:00,4,Manhattan,154,N,5.4770272849583845,6.543612297324343,69.08602882740402,47.33822223822514,1002.331027859434,0.01,0.0,0.8,0
2022-04-19 18:00:00,4,Bronx,187,N,2.920811022166898,7.3558516808097885,26.71700275935575,65.52203152455849,1004.324337559177,0.05,0.1,0.0,0
2022-04-19 19:00:00,4,Manhattan,200,N,18.43387788996977,3.79913140120819,34.78472430693983,57.64598268991727,992.969722058458,0.0,0.0,0.0,0
2022-04-19 20:00:00,4,Manhattan,188,N,14.375812908166118,2.958108395610597,39.540632613682014,51.863417179537116,997.5125146834454,0.0,0.0,0.3,0
2022-04-19 21:00:00,4,Queens,195,N,18.87232957021943,1.0953828802027756,45.06562229652878,22.981085035593622,1027.0598265820774,0.0,0.0,0.0,0
2022-04-19 22:00:00,4,Manhattan,187,N,16.142355153775853,6.917117323839049,42.35844885004418,51.95633700083876,1008.2302683515511,0.0,0.0,0.0,0
2022-04-19 23:00:00,4,Manhattan,186,N,4.581934714444871,6.268776913138937,19.394008850423205,56.43569782604368,1012.271517044155,0.0,0.0,0.0,0
2022-04-20 00:00:00,4,Manhattan,177,N,14.013479783380028,3.9922565705837574,44.767365009587365,9.499434783126766,1026.1163625286176,0.0,0.0,0.3,0
2022-04-20 01:00:00,4,Manhattan,197,N,11.20411206144114,4.124146149534044,29.71841059486506,42.561618634199775,1034.2464095107107,0.05,0.1,0.0,3
2022-04-20 02:00:00,4,Bronx,167,N,5.534938411412808,2.903541150746023,22.223411718508874,38.453364018100814,1018.526790528188,0.0,0.1,0.0,0
2022-04-20 03:00:00,4,Manhattan,187,N,17.32089844373934,4.09674496089165,35.703324408556334,56.62195562357699,1001.8844528268953,0.01,0.0,0.0,0
2022-04-20 04:00:00,4,Bronx,152,N,15.591443540483771,3.724206660845461,33.53007060486885,47.73355804357484,999.2103671773845,0.0,0.0,0.0,3
2022-04-20 05:00:00,4,Bronx,194,N,2.568506800798591,9.747788994282278,26.1698135045188,49.2077972080703,993.074383911856,0.0,0.0,0.0,0
2022-04-20 06:00:00,4,Brooklyn,174,Y,11.399480683019206,5.515945404894324,25.48562281832096,35.75838734013553,1010.8443404115012,0.0,0.1,0.3,0
2022-04-20 07:00:00,4,Staten Island,162,Y,15.36694265681451,6.237003396260958,72.52955160605259,66.10159311174014,1032.466267595548,0.0,0.1,0.3,0
2022-04-20 08:00:00,4,Manhattan,181,N,3.2229403804677115,1.1884612786160775,94.66100470038381,11.262535751847238,1019.309129034264,0.0,0.0,0.0,0
2022-04-20 09:00:00,4,EWR,171,N,19.835970497877337,8.446759132972607,18.0503443998521,17.535995761044095,999.622385113774,0.01,0.0,0.0,0
2022-04-20 10:00:00,4,Manhattan,176,N,12.09381866115213,7.7962563192225485,55.3153829568845,61.004894533896675,1014.5760682145201,0.0,0.3,1.5,0
2022-04-20 11:00:00,4,Queens,155,N,17.2350236627125,5.620554777961214,28.035258799877603,13.39886002665501,1003.9247949021216,0.1,0.0,0.3,0
2022-04-20 12:00:00,4,Brooklyn,188,N,10.925010832993076,7.995627397227364,25.1002731700111,27.933637883596333,1004.7423305102568,0.0,0.3,0.0,0
2022-04-20 13:00:00,4,Brooklyn,177,N,6.177754152715078,2.4733518888926094,27.251224052564904,6.952990151495261,999.5535114663486,0.0,0.6,1.5,0
